"regions","indicators","price-type","economic-activity-of-non-petrol","institutional-sector","Unit","Date","Value"
"Oman","Relative share (%)","Constant Prices","Public Administration & Defence","Total","%","2019","10.6"
"Oman","Relative share (%)","Constant Prices","Public Administration & Defence","Total","%","2020","10.6"
"Oman","Relative share (%)","Constant Prices","Education","Total","%","2010","4.6"
"Oman","Relative share (%)","Constant Prices","Education","Total","%","2011","4.6"
"Oman","Relative share (%)","Constant Prices","Education","Total","%","2012","4.7"
"Oman","Relative share (%)","Constant Prices","Education","Total","%","2013","4.8"
"Oman","Relative share (%)","Constant Prices","Education","Total","%","2014","5.2"
"Oman","Relative share (%)","Constant Prices","Education","Total","%","2015","5.1"
"Oman","Relative share (%)","Constant Prices","Education","Total","%","2016","4.9"
"Oman","Relative share (%)","Constant Prices","Education","Total","%","2017","4.9"
"Oman","Relative share (%)","Constant Prices","Education","Total","%","2018","4.9"
"Oman","Relative share (%)","Constant Prices","Education","Total","%","2019","5.1"
"Oman","Relative share (%)","Constant Prices","Education","Total","%","2020","5.2"
"Oman","Relative share (%)","Constant Prices","Health","Total","%","2010","2.1"
"Oman","Relative share (%)","Constant Prices","Health","Total","%","2011","2.1"
"Oman","Relative share (%)","Constant Prices","Health","Total","%","2012","2.2"
"Oman","Relative share (%)","Constant Prices","Health","Total","%","2013","2.5"
"Oman","Relative share (%)","Constant Prices","Health","Total","%","2014","2.7"
"Oman","Relative share (%)","Constant Prices","Health","Total","%","2015","2.6"
"Oman","Relative share (%)","Constant Prices","Health","Total","%","2016","2.5"
"Oman","Relative share (%)","Constant Prices","Health","Total","%","2017","2.5"
"Oman","Relative share (%)","Constant Prices","Health","Total","%","2018","2.4"
"Oman","Relative share (%)","Constant Prices","Health","Total","%","2019","2.5"
"Oman","Relative share (%)","Constant Prices","Health","Total","%","2020","2.9"
"Oman","Relative share (%)","Constant Prices","Other Community, Social and Personal Services","Total","%","2010","0.9"
"Oman","Relative share (%)","Constant Prices","Other Community, Social and Personal Services","Total","%","2011","1"
"Oman","Relative share (%)","Constant Prices","Other Community, Social and Personal Services","Total","%","2012","0.9"
"Oman","Relative share (%)","Constant Prices","Other Community, Social and Personal Services","Total","%","2013","0.9"
"Oman","Relative share (%)","Constant Prices","Other Community, Social and Personal Services","Total","%","2014","1.2"
"Oman","Relative share (%)","Constant Prices","Other Community, Social and Personal Services","Total","%","2015","1.2"
"Oman","Relative share (%)","Constant Prices","Other Community, Social and Personal Services","Total","%","2016","1.1"
"Oman","Relative share (%)","Constant Prices","Other Community, Social and Personal Services","Total","%","2017","1.1"
"Oman","Relative share (%)","Constant Prices","Other Community, Social and Personal Services","Total","%","2018","1.1"
"Oman","Relative share (%)","Constant Prices","Other Community, Social and Personal Services","Total","%","2019","1.1"
"Oman","Relative share (%)","Constant Prices","Other Community, Social and Personal Services","Total","%","2020","1.1"
"Oman","Relative share (%)","Constant Prices","Private Household with Employed Persons","Total","%","2010","0.4"
"Oman","Relative share (%)","Constant Prices","Private Household with Employed Persons","Total","%","2011","0.4"
"Oman","Relative share (%)","Constant Prices","Private Household with Employed Persons","Total","%","2012","0.4"
"Oman","Relative share (%)","Constant Prices","Private Household with Employed Persons","Total","%","2013","0.5"
"Oman","Relative share (%)","Constant Prices","Private Household with Employed Persons","Total","%","2014","0.5"
"Oman","Relative share (%)","Constant Prices","Private Household with Employed Persons","Total","%","2015","0.5"
"Oman","Relative share (%)","Constant Prices","Private Household with Employed Persons","Total","%","2016","0.6"
"Oman","Relative share (%)","Constant Prices","Private Household with Employed Persons","Total","%","2017","0.6"
"Oman","Relative share (%)","Constant Prices","Private Household with Employed Persons","Total","%","2018","0.6"
"Oman","Relative share (%)","Constant Prices","Private Household with Employed Persons","Total","%","2019","0.6"
"Oman","Relative share (%)","Constant Prices","Private Household with Employed Persons","Total","%","2020","0.6"
"Oman","Relative share (%)","Constant Prices","Financial Intermediation Services Indirectly Measured","Total","%","2010","-2.4"
"Oman","Relative share (%)","Constant Prices","Financial Intermediation Services Indirectly Measured","Total","%","2011","-2.5"
"Oman","Relative share (%)","Constant Prices","Financial Intermediation Services Indirectly Measured","Total","%","2012","-2.6"
"Oman","Relative share (%)","Constant Prices","Financial Intermediation Services Indirectly Measured","Total","%","2013","-2.5"
"Oman","Relative share (%)","Constant Prices","Financial Intermediation Services Indirectly Measured","Total","%","2014","-2.8"
"Oman","Relative share (%)","Constant Prices","Financial Intermediation Services Indirectly Measured","Total","%","2015","-3"
"Oman","Relative share (%)","Constant Prices","Financial Intermediation Services Indirectly Measured","Total","%","2016","-2.8"
"Oman","Relative share (%)","Constant Prices","Financial Intermediation Services Indirectly Measured","Total","%","2017","-2.6"
"Oman","Relative share (%)","Constant Prices","Financial Intermediation Services Indirectly Measured","Total","%","2018","-2.2"
"Oman","Relative share (%)","Constant Prices","Financial Intermediation Services Indirectly Measured","Total","%","2019","-2.4"
"Oman","Relative share (%)","Constant Prices","Financial Intermediation Services Indirectly Measured","Total","%","2020","-2.1"
"Oman","Relative share (%)","Constant Prices","Taxes less Subsidies on prouduts","Total","%","2010","-0.6"
"Oman","Relative share (%)","Constant Prices","Taxes less Subsidies on prouduts","Total","%","2011","-0.8"
"Oman","Relative share (%)","Constant Prices","Taxes less Subsidies on prouduts","Total","%","2012","-0.7"
"Oman","Relative share (%)","Constant Prices","Taxes less Subsidies on prouduts","Total","%","2013","-0.7"
"Oman","Relative share (%)","Constant Prices","Taxes less Subsidies on prouduts","Total","%","2014","-0.8"
"Oman","Relative share (%)","Constant Prices","Taxes less Subsidies on prouduts","Total","%","2015","-0.9"
"Oman","Relative share (%)","Constant Prices","Taxes less Subsidies on prouduts","Total","%","2016","-0.8"
"Oman","Relative share (%)","Constant Prices","Taxes less Subsidies on prouduts","Total","%","2017","-0.9"
"Oman","Relative share (%)","Constant Prices","Taxes less Subsidies on prouduts","Total","%","2018","-1"
"Oman","Relative share (%)","Constant Prices","Taxes less Subsidies on prouduts","Total","%","2019","-1.1"
"Oman","Relative share (%)","Constant Prices","Taxes less Subsidies on prouduts","Total","%","2020","-1"
"Oman","Intermediate consumption","Current Prices","Total","Total","Mn.R.O","2011","18371.1"
"Oman","Intermediate consumption","Current Prices","Total","Total","Mn.R.O","2012","20557.3"
"Oman","Intermediate consumption","Current Prices","Total","Total","Mn.R.O","2013","21831.8"
"Oman","Intermediate consumption","Current Prices","Total","Total","Mn.R.O","2014","22421.3"
"Oman","Intermediate consumption","Current Prices","Total","Total","Mn.R.O","2015","21076"
"Oman","Intermediate consumption","Current Prices","Total","Total","Mn.R.O","2016","20970.6"
"Oman","Intermediate consumption","Current Prices","Total","Total","Mn.R.O","2017","21620.7"
"Oman","Intermediate consumption","Current Prices","Total","Total","Mn.R.O","2018","23566.6"
"Oman","Intermediate consumption","Current Prices","Total","Total","Mn.R.O","2019","22868.3"
"Oman","Intermediate consumption","Current Prices","Total","Total","Mn.R.O","2020","19051.8"
"Oman","Intermediate consumption","Current Prices","Agriculture","Total","Mn.R.O","2018","196.9"
"Oman","Intermediate consumption","Current Prices","Agriculture","Total","Mn.R.O","2019","205"
"Oman","Intermediate consumption","Current Prices","Agriculture","Total","Mn.R.O","2020","213.9"
"Oman","Intermediate consumption","Current Prices","Fishing","Total","Mn.R.O","2018","27.3"
"Oman","Intermediate consumption","Current Prices","Fishing","Total","Mn.R.O","2019","77.5"
"Oman","Intermediate consumption","Current Prices","Fishing","Total","Mn.R.O","2020","96.2"
"Oman","Intermediate consumption","Current Prices","Mining and Quarrying","Total","Mn.R.O","2018","1633.6"
"Oman","Intermediate consumption","Current Prices","Mining and Quarrying","Total","Mn.R.O","2019","1703.9"
"Oman","Intermediate consumption","Current Prices","Mining and Quarrying","Total","Mn.R.O","2020","1629.5"
"Oman","Intermediate consumption","Current Prices","Extraction of Crude Petroleum","Total","Mn.R.O","2018","968.5"
"Oman","Intermediate consumption","Current Prices","Extraction of Crude Petroleum","Total","Mn.R.O","2019","1004.6"
"Oman","Intermediate consumption","Current Prices","Extraction of Crude Petroleum","Total","Mn.R.O","2020","1011.5"
"Oman","Intermediate consumption","Current Prices","Mining & Quarrying","Total","Mn.R.O","2018","169.9"
"Oman","Intermediate consumption","Current Prices","Mining & Quarrying","Total","Mn.R.O","2019","181.6"
"Oman","Intermediate consumption","Current Prices","Mining & Quarrying","Total","Mn.R.O","2020","142.5"
"Oman","Intermediate consumption","Current Prices","Support activities for petroleum and natural gas extraction","Total","Mn.R.O","2018","437.3"
"Oman","Intermediate consumption","Current Prices","Support activities for petroleum and natural gas extraction","Total","Mn.R.O","2019","456.5"
"Oman","Intermediate consumption","Current Prices","Support activities for petroleum and natural gas extraction","Total","Mn.R.O","2020","416.4"
"Oman","Intermediate consumption","Current Prices","Manufacturing","Total","Mn.R.O","2018","8090.3"
"Oman","Intermediate consumption","Current Prices","Manufacturing","Total","Mn.R.O","2019","7386.7"
"Oman","Intermediate consumption","Current Prices","Manufacturing","Total","Mn.R.O","2020","5493.4"
"Oman","Intermediate consumption","Current Prices","Manufacturing of Refined Petroleum Products","Total","Mn.R.O","2018","2758.3"
"Oman","Intermediate consumption","Current Prices","Manufacturing of Refined Petroleum Products","Total","Mn.R.O","2019","2581.8"
"Oman","Intermediate consumption","Current Prices","Manufacturing of Refined Petroleum Products","Total","Mn.R.O","2020","1552.7"
"Oman","Intermediate consumption","Current Prices","Manufacturing of Chemicals and Chemical Products","Total","Mn.R.O","2018","2152.3"
"Oman","Intermediate consumption","Current Prices","Manufacturing of Chemicals and Chemical Products","Total","Mn.R.O","2019","1947.4"
"Oman","Intermediate consumption","Current Prices","Manufacturing of Chemicals and Chemical Products","Total","Mn.R.O","2020","1314.6"
"Oman","Intermediate consumption","Current Prices","Other Manufacturing","Total","Mn.R.O","2018","3179.7"
"Oman","Intermediate consumption","Current Prices","Other Manufacturing","Total","Mn.R.O","2019","2857.5"
"Oman","Intermediate consumption","Current Prices","Other Manufacturing","Total","Mn.R.O","2020","2626.1"
"Oman","Intermediate consumption","Current Prices","Electricity and Water supply; sewerage, waste management and remediation activities","Total","Mn.R.O","2018","1265.2"
"Oman","Intermediate consumption","Current Prices","Electricity and Water supply; sewerage, waste management and remediation activities","Total","Mn.R.O","2019","1227.7"
"Oman","Intermediate consumption","Current Prices","Electricity and Water supply; sewerage, waste management and remediation activities","Total","Mn.R.O","2020","1273.9"
