"region","indicator","station","networks","opwp-purchases","Unit","Date","Value"
"Oman","Installed Capacity Power (MW)","Al Kamil (central)","Total","Total","MW","2017","271"
"Oman","Installed Capacity Power (MW)","Al Kamil (central)","Total","Total","MW","2018","291"
"Oman","Installed Capacity Power (MW)","Al Kamil (central)","Total","Total","MW","2019","291"
"Oman","Installed Capacity Power (MW)","Al Kamil (central)","Total","Total","MW","2020","291"
"Oman","Installed Capacity Power (MW)","AL Wusta","Total","Total","MW","2012","109.8"
"Oman","Installed Capacity Power (MW)","AL Wusta","Total","Total","MW","2013","113.6"
"Oman","Installed Capacity Power (MW)","AL Wusta","Total","Total","MW","2014","110.1"
"Oman","Installed Capacity Power (MW)","AL Wusta","Total","Total","MW","2015","112.9"
"Oman","Installed Capacity Power (MW)","AL Wusta","Total","Total","MW","2016","108.8"
"Oman","Installed Capacity Power (MW)","AL Wusta","Total","Total","MW","2017","104.3"
"Oman","Installed Capacity Power (MW)","AL Wusta","Total","Total","MW","2018","119"
"Oman","Installed Capacity Power (MW)","AL Wusta","Total","Total","MW","2019","133.5"
"Oman","Installed Capacity Power (MW)","AL Wusta","Total","Total","MW","2020","133.5"
"Oman","Installed Capacity Power (MW)","Al kahil","Total","Total","MW","2012","6"
"Oman","Installed Capacity Power (MW)","Al kahil","Total","Total","MW","2013","0"
"Oman","Installed Capacity Power (MW)","Al kahil","Total","Total","MW","2014","0"
"Oman","Installed Capacity Power (MW)","Al kahil","Total","Total","MW","2015","0"
"Oman","Installed Capacity Power (MW)","Al kahil","Total","Total","MW","2016","0"
"Oman","Installed Capacity Power (MW)","Al kahil","Total","Total","MW","2017","0"
"Oman","Installed Capacity Power (MW)","Al kahil","Total","Total","MW","2018","0"
"Oman","Installed Capacity Power (MW)","Al kahil","Total","Total","MW","2019","0"
"Oman","Installed Capacity Power (MW)","Al kahil","Total","Total","MW","2020","0"
"Oman","Installed Capacity Power (MW)","Ad Duqm","Total","Total","MW","2012","66.3"
"Oman","Installed Capacity Power (MW)","Ad Duqm","Total","Total","MW","2013","66.3"
"Oman","Installed Capacity Power (MW)","Ad Duqm","Total","Total","MW","2014","66.3"
"Oman","Installed Capacity Power (MW)","Ad Duqm","Total","Total","MW","2015","66.3"
"Oman","Installed Capacity Power (MW)","Ad Duqm","Total","Total","MW","2016","67"
"Oman","Installed Capacity Power (MW)","Ad Duqm","Total","Total","MW","2017","52.7"
"Oman","Installed Capacity Power (MW)","Ad Duqm","Total","Total","MW","2018","52.748"
"Oman","Installed Capacity Power (MW)","Ad Duqm","Total","Total","MW","2019","67"
"Oman","Installed Capacity Power (MW)","Ad Duqm","Total","Total","MW","2020","67"
"Oman","Installed Capacity Power (MW)","Haji","Total","Total","MW","2012","10.6"
"Oman","Installed Capacity Power (MW)","Haji","Total","Total","MW","2013","12.8"
"Oman","Installed Capacity Power (MW)","Haji","Total","Total","MW","2014","11.6"
"Oman","Installed Capacity Power (MW)","Haji","Total","Total","MW","2015","11.6"
"Oman","Installed Capacity Power (MW)","Haji","Total","Total","MW","2016","11.6"
"Oman","Installed Capacity Power (MW)","Haji","Total","Total","MW","2017","18.8"
"Oman","Installed Capacity Power (MW)","Haji","Total","Total","MW","2018","31.6"
"Oman","Installed Capacity Power (MW)","Haji","Total","Total","MW","2019","30.1"
"Oman","Installed Capacity Power (MW)","Haji","Total","Total","MW","2020","30.1"
"Oman","Installed Capacity Power (MW)","Haji & Mahut","Total","Total","MW","2013","0"
"Oman","Installed Capacity Power (MW)","Haji & Mahut","Total","Total","MW","2014","0"
"Oman","Installed Capacity Power (MW)","Haji & Mahut","Total","Total","MW","2015","0"
"Oman","Installed Capacity Power (MW)","Haji & Mahut","Total","Total","MW","2016","0"
"Oman","Installed Capacity Power (MW)","Haji & Mahut","Total","Total","MW","2017","0"
"Oman","Installed Capacity Power (MW)","Haji & Mahut","Total","Total","MW","2018","0"
"Oman","Installed Capacity Power (MW)","Haji & Mahut","Total","Total","MW","2019","0"
"Oman","Installed Capacity Power (MW)","Haji & Mahut","Total","Total","MW","2020","0"
"Oman","Installed Capacity Power (MW)","Ras Madrka","Total","Total","MW","2012","1.8"
"Oman","Installed Capacity Power (MW)","Ras Madrka","Total","Total","MW","2013","3.5"
"Oman","Installed Capacity Power (MW)","Ras Madrka","Total","Total","MW","2014","1.8"
"Oman","Installed Capacity Power (MW)","Ras Madrka","Total","Total","MW","2015","1.8"
"Oman","Installed Capacity Power (MW)","Ras Madrka","Total","Total","MW","2016","0"
"Oman","Installed Capacity Power (MW)","Ras Madrka","Total","Total","MW","2017","0"
"Oman","Installed Capacity Power (MW)","Ras Madrka","Total","Total","MW","2018","0"
"Oman","Installed Capacity Power (MW)","Ras Madrka","Total","Total","MW","2019","0"
"Oman","Installed Capacity Power (MW)","Ras Madrka","Total","Total","MW","2020","0"
"Oman","Installed Capacity Power (MW)","Al Lakbi","Total","Total","MW","2013","0"
"Oman","Installed Capacity Power (MW)","Al Lakbi","Total","Total","MW","2014","0"
"Oman","Installed Capacity Power (MW)","Al Lakbi","Total","Total","MW","2015","0"
"Oman","Installed Capacity Power (MW)","Al Lakbi","Total","Total","MW","2016","0"
"Oman","Installed Capacity Power (MW)","Al Lakbi","Total","Total","MW","2017","0"
"Oman","Installed Capacity Power (MW)","Al Lakbi","Total","Total","MW","2018","0"
"Oman","Installed Capacity Power (MW)","Al Lakbi","Total","Total","MW","2019","0"
"Oman","Installed Capacity Power (MW)","Al Lakbi","Total","Total","MW","2020","0"
"Oman","Installed Capacity Power (MW)","Al Khaluf","Total","Total","MW","2012","2"
"Oman","Installed Capacity Power (MW)","Al Khaluf","Total","Total","MW","2013","2.5"
"Oman","Installed Capacity Power (MW)","Al Khaluf","Total","Total","MW","2014","2.5"
"Oman","Installed Capacity Power (MW)","Al Khaluf","Total","Total","MW","2015","2.5"
"Oman","Installed Capacity Power (MW)","Al Khaluf","Total","Total","MW","2016","2.5"
"Oman","Installed Capacity Power (MW)","Al Khaluf","Total","Total","MW","2017","2.5"
"Oman","Installed Capacity Power (MW)","Al Khaluf","Total","Total","MW","2018","2.508"
"Oman","Installed Capacity Power (MW)","Al Khaluf","Total","Total","MW","2019","2.508"
"Oman","Installed Capacity Power (MW)","Al Khaluf","Total","Total","MW","2020","2.5"
"Oman","Installed Capacity Power (MW)","Al zahya","Total","Total","MW","2012","0.4"
"Oman","Installed Capacity Power (MW)","Al zahya","Total","Total","MW","2013","1.1"
"Oman","Installed Capacity Power (MW)","Al zahya","Total","Total","MW","2014","0.4"
"Oman","Installed Capacity Power (MW)","Al zahya","Total","Total","MW","2015","0"
"Oman","Installed Capacity Power (MW)","Al zahya","Total","Total","MW","2016","0"
"Oman","Installed Capacity Power (MW)","Al zahya","Total","Total","MW","2017","0"
"Oman","Installed Capacity Power (MW)","Al zahya","Total","Total","MW","2018","0"
"Oman","Installed Capacity Power (MW)","Al zahya","Total","Total","MW","2019","0"
"Oman","Installed Capacity Power (MW)","Al zahya","Total","Total","MW","2020","0"
"Oman","Installed Capacity Power (MW)","Al Khuiaima","Total","Total","MW","2012","2.2"
"Oman","Installed Capacity Power (MW)","Al Khuiaima","Total","Total","MW","2013","2.6"
"Oman","Installed Capacity Power (MW)","Al Khuiaima","Total","Total","MW","2014","5"
"Oman","Installed Capacity Power (MW)","Al Khuiaima","Total","Total","MW","2015","5.4"
"Oman","Installed Capacity Power (MW)","Al Khuiaima","Total","Total","MW","2016","5"
"Oman","Installed Capacity Power (MW)","Al Khuiaima","Total","Total","MW","2017","5.9"
"Oman","Installed Capacity Power (MW)","Al Khuiaima","Total","Total","MW","2018","8.016"
"Oman","Installed Capacity Power (MW)","Al Khuiaima","Total","Total","MW","2019","8.016"
"Oman","Installed Capacity Power (MW)","Al Khuiaima","Total","Total","MW","2020","8"
"Oman","Installed Capacity Power (MW)","Hitam","Total","Total","MW","2012","1.3"
"Oman","Installed Capacity Power (MW)","Hitam","Total","Total","MW","2013","1.8"
"Oman","Installed Capacity Power (MW)","Hitam","Total","Total","MW","2014","1.3"
"Oman","Installed Capacity Power (MW)","Hitam","Total","Total","MW","2015","2.9"
"Oman","Installed Capacity Power (MW)","Hitam","Total","Total","MW","2016","2.9"
"Oman","Installed Capacity Power (MW)","Hitam","Total","Total","MW","2017","3.4"
"Oman","Installed Capacity Power (MW)","Hitam","Total","Total","MW","2018","2.932"
"Oman","Installed Capacity Power (MW)","Hitam","Total","Total","MW","2019","2.932"
"Oman","Installed Capacity Power (MW)","Hitam","Total","Total","MW","2020","2.9"
"Oman","Installed Capacity Power (MW)","Sawgrah","Total","Total","MW","2012","0.6"
"Oman","Installed Capacity Power (MW)","Sawgrah","Total","Total","MW","2013","0.6"
"Oman","Installed Capacity Power (MW)","Sawgrah","Total","Total","MW","2014","0.6"
"Oman","Installed Capacity Power (MW)","Sawgrah","Total","Total","MW","2015","6"
"Oman","Installed Capacity Power (MW)","Sawgrah","Total","Total","MW","2016","0"
"Oman","Installed Capacity Power (MW)","Sawgrah","Total","Total","MW","2017","0"
"Oman","Installed Capacity Power (MW)","Sawgrah","Total","Total","MW","2018","0"
"Oman","Installed Capacity Power (MW)","Sawgrah","Total","Total","MW","2019","0"
"Oman","Installed Capacity Power (MW)","Sawgrah","Total","Total","MW","2020","0"
"Oman","Installed Capacity Power (MW)","Abu Mudabhi","Total","Total","MW","2012","0.7"
"Oman","Installed Capacity Power (MW)","Abu Mudabhi","Total","Total","MW","2013","0.7"
"Oman","Installed Capacity Power (MW)","Abu Mudabhi","Total","Total","MW","2014","0.7"
"Oman","Installed Capacity Power (MW)","Abu Mudabhi","Total","Total","MW","2015","0.7"
"Oman","Installed Capacity Power (MW)","Abu Mudabhi","Total","Total","MW","2016","0"
"Oman","Installed Capacity Power (MW)","Abu Mudabhi","Total","Total","MW","2017","0"
"Oman","Installed Capacity Power (MW)","Abu Mudabhi","Total","Total","MW","2018","0"
"Oman","Installed Capacity Power (MW)","Abu Mudabhi","Total","Total","MW","2019","0"
"Oman","Installed Capacity Power (MW)","Abu Mudabhi","Total","Total","MW","2020","0"
"Oman","Installed Capacity Power (MW)","Surab","Total","Total","MW","2012","2.2"
"Oman","Installed Capacity Power (MW)","Surab","Total","Total","MW","2013","3.2"
"Oman","Installed Capacity Power (MW)","Surab","Total","Total","MW","2014","2.2"
"Oman","Installed Capacity Power (MW)","Surab","Total","Total","MW","2015","3.2"
"Oman","Installed Capacity Power (MW)","Surab","Total","Total","MW","2016","3.2"
"Oman","Installed Capacity Power (MW)","Surab","Total","Total","MW","2017","3.5"
"Oman","Installed Capacity Power (MW)","Surab","Total","Total","MW","2018","4"
"Oman","Installed Capacity Power (MW)","Surab","Total","Total","MW","2019","4"
"Oman","Installed Capacity Power (MW)","Surab","Total","Total","MW","2020","4"
"Oman","Installed Capacity Power (MW)","Al Ajaiz","Total","Total","MW","2012","1.1"
"Oman","Installed Capacity Power (MW)","Al Ajaiz","Total","Total","MW","2013","1.6"
"Oman","Installed Capacity Power (MW)","Al Ajaiz","Total","Total","MW","2014","1.1"
"Oman","Installed Capacity Power (MW)","Al Ajaiz","Total","Total","MW","2015","1.1"
"Oman","Installed Capacity Power (MW)","Al Ajaiz","Total","Total","MW","2016","0"
"Oman","Installed Capacity Power (MW)","Al Ajaiz","Total","Total","MW","2017","0"
"Oman","Installed Capacity Power (MW)","Al Ajaiz","Total","Total","MW","2018","0"
"Oman","Installed Capacity Power (MW)","Al Ajaiz","Total","Total","MW","2019","0"
"Oman","Installed Capacity Power (MW)","Al Ajaiz","Total","Total","MW","2020","0"
"Oman","Installed Capacity Power (MW)","Dhafrat","Total","Total","MW","2012","1.9"
"Oman","Installed Capacity Power (MW)","Dhafrat","Total","Total","MW","2013","1.9"
"Oman","Installed Capacity Power (MW)","Dhafrat","Total","Total","MW","2014","1.9"
"Oman","Installed Capacity Power (MW)","Dhafrat","Total","Total","MW","2015","1.9"
"Oman","Installed Capacity Power (MW)","Dhafrat","Total","Total","MW","2016","1.9"
"Oman","Installed Capacity Power (MW)","Dhafrat","Total","Total","MW","2017","2.2"
"Oman","Installed Capacity Power (MW)","Dhafrat","Total","Total","MW","2018","2"
"Oman","Installed Capacity Power (MW)","Dhafrat","Total","Total","MW","2019","3.5"
"Oman","Installed Capacity Power (MW)","Dhafrat","Total","Total","MW","2020","3.5"
"Oman","Installed Capacity Power (MW)","Al Najdah","Total","Total","MW","2012","2.2"
"Oman","Installed Capacity Power (MW)","Al Najdah","Total","Total","MW","2013","2.2"
"Oman","Installed Capacity Power (MW)","Al Najdah","Total","Total","MW","2014","2.2"
"Oman","Installed Capacity Power (MW)","Al Najdah","Total","Total","MW","2015","2.2"
"Oman","Installed Capacity Power (MW)","Al Najdah","Total","Total","MW","2016","2.2"
"Oman","Installed Capacity Power (MW)","Al Najdah","Total","Total","MW","2017","2.7"
"Oman","Installed Capacity Power (MW)","Al Najdah","Total","Total","MW","2018","2.7"
"Oman","Installed Capacity Power (MW)","Al Najdah","Total","Total","MW","2019","2.7"
"Oman","Installed Capacity Power (MW)","Al Najdah","Total","Total","MW","2020","2.7"
"Oman","Installed Capacity Power (MW)","Al Khadrah","Total","Total","MW","2012","10.5"
"Oman","Installed Capacity Power (MW)","Al Khadrah","Total","Total","MW","2013","12.7"
"Oman","Installed Capacity Power (MW)","Al Khadrah","Total","Total","MW","2014","12.5"
"Oman","Installed Capacity Power (MW)","Al Khadrah","Total","Total","MW","2015","12.7"
"Oman","Installed Capacity Power (MW)","Al Khadrah","Total","Total","MW","2016","12.5"
"Oman","Installed Capacity Power (MW)","Al Khadrah","Total","Total","MW","2017","12.6"
"Oman","Installed Capacity Power (MW)","Al Khadrah","Total","Total","MW","2018","12.5"
"Oman","Installed Capacity Power (MW)","Al Khadrah","Total","Total","MW","2019","12.7"
"Oman","Installed Capacity Power (MW)","Al Khadrah","Total","Total","MW","2020","12.7"
"Oman","Consm. of Electric Power (GW/H)","Total","Total","Total","Gw/H","2012","20958.2"
"Oman","Consm. of Electric Power (GW/H)","Total","Total","Total","Gw/H","2013","22790.7"
"Oman","Consm. of Electric Power (GW/H)","Total","Total","Total","Gw/H","2014","25172.1"
"Oman","Consm. of Electric Power (GW/H)","Total","Total","Total","Gw/H","2015","28912"
"Oman","Consm. of Electric Power (GW/H)","Total","Total","Total","Gw/H","2016","30359"
"Oman","Consm. of Electric Power (GW/H)","Total","Total","Total","Gw/H","2017","32349"
"Oman","Consm. of Electric Power (GW/H)","Total","Total","Total","Gw/H","2018","33547.4893617515"
"Oman","Consm. of Electric Power (GW/H)","Total","Total","Total","Gw/H","2019","33796.0432243984"
"Oman","Consm. of Electric Power (GW/H)","Total","Total","Total","Gw/H","2020","33156"
"Oman","Residential","Total","Total","Total","Gw/H","2012","10039"
"Oman","Residential","Total","Total","Total","Gw/H","2013","10787"
"Oman","Residential","Total","Total","Total","Gw/H","2014","11959"
"Oman","Residential","Total","Total","Total","Gw/H","2015","13757"
"Oman","Residential","Total","Total","Total","Gw/H","2016","13995"
"Oman","Residential","Total","Total","Total","Gw/H","2017","14892"
"Oman","Residential","Total","Total","Total","Gw/H","2018","15325.8402937851"
"Oman","Residential","Total","Total","Total","Gw/H","2019","15059.4224963286"
"Oman","Residential","Total","Total","Total","Gw/H","2020","15684"
"Oman","Commerical","Total","Total","Total","Gw/H","2012","4124"
"Oman","Commerical","Total","Total","Total","Gw/H","2013","4527"
"Oman","Commerical","Total","Total","Total","Gw/H","2014","4999"
"Oman","Commerical","Total","Total","Total","Gw/H","2015","5736"
"Oman","Commerical","Total","Total","Total","Gw/H","2016","6513"
"Oman","Commerical","Total","Total","Total","Gw/H","2017","7531"
"Oman","Commerical","Total","Total","Total","Gw/H","2018","7836.50219661238"
"Oman","Commerical","Total","Total","Total","Gw/H","2019","8072.10848359821"
"Oman","Commerical","Total","Total","Total","Gw/H","2020","7504"
"Oman","Industrial","Total","Total","Total","Gw/H","2012","3436"
"Oman","Industrial","Total","Total","Total","Gw/H","2013","3686"
"Oman","Industrial","Total","Total","Total","Gw/H","2014","4189"
"Oman","Industrial","Total","Total","Total","Gw/H","2015","4723"
"Oman","Industrial","Total","Total","Total","Gw/H","2016","5153"
"Oman","Industrial","Total","Total","Total","Gw/H","2017","5021"
"Oman","Industrial","Total","Total","Total","Gw/H","2018","5168.62641250676"
